type,priority,summary
1,2,When invalid jce policy file path is specified COMPONENT setup silently switches over to downloading the file from public repo
1,2,COMPONENT RPM claims SOURCE FILE of usrsbin
1,2,wrong property name for https address of NN in CONFIGURATION FILE
1,2,Modify the config mappings in the upgrade script to reflect the latest
1,2,wrong path being set for VARIABLE on suse OS in SOURCE FILE
1,2,Deploy progress bar is not correct
1,1,The number of alerts in CLASS item in menu gets out on the next line
1,2,COMPONENT setup silently fails when it cannot connect to the remote oracle host
1,2,Add VARIABLE to CONFIGURATION FILE for hcat integration
1,2,On VERSION NUMBER stack VARIABLE should not be set in hdfssite
1,2,YARN cluster should not have shared directories between VARIABLE and VARIABLE
1,2,Incorrect alert for CLASS
1,2,Assign Slaves and Clients step none click error
1,2,When SSL is enabled on Hadoop JMX endpoints CLASS quick links become unavailable
1,2,Text of installation stage does not correspond to reality
1,2,When multiple NUMBER Clients are installed the label is a bit off
1,2,CLASS errors during service tab changing
1,2,Status does not show up for newly added hosts
1,2,Remove RCO management logic at COMPONENT
1,2,CLASS CLASS can no longer be started after CONFIGURATION FILE CLASS or HDFS with CLASS HA enabled
1,2,Hbase secure config properties in VERSION NUMBER stack revert back to nonsecure values on CONFIGURATION FILE
1,2,Assign Slaves step Error with installed CLASS
1,2,Nagios does not start after upgrade NUMBER VERSION NUMBER
1,2,Incorrect status counters on cluster deploy
1,2,DB url is not calculated automatically
1,2,Hadoop Core Health Check script needs to be included in COMPONENT HDP installations
1,2,skip Customize Services step for services that cannot be customized
1,2,Allow NUMBER properties to be applied via the API in COMPONENT for hadoopooziehbasehivezookeeperpig
1,2,CLASS HA wizard SOURCE FILE the wizard displays incorrect manual commands
1,2,Config step SOURCE FILE
1,2,Cleanup UI restart calculations using CONFIGURATION FILE
1,2,Reassign Master Misc UI display fixes
1,2,Common storage for different wizards
1,2,Service CONFIGURATION FILE fails for multiple services
1,2,SOURCE FILE for RHEL is too restrictive Server vs Workstation
0,2,Hosts clarify which filter is in effect
1,2,Enable HA wizard loads after sign in
1,2,COMPONENT agent creates empty folder COMPONENT
1,2,host actions UI changes based on new stopstart all and delete func
1,2,cleanup dialog for unable to delete host
1,2,CLASS of the component is not updated when username is changed
1,2,traceback when attempting to stop COMPONENT as nonroot
1,2,HA cluster some SOURCE FILE widgets contain Null NaN values after services stop
1,2,Failed to start Hive Metastore VERSION NUMBER Stack VERSION NUMBER
1,2,Poll for VARIABLE which have CONFIGURATION FILE
1,2,UI does not update active hbase master in display
1,2,Default value of Default virtual memory for a jobs maptask is not valid
1,2,Better error message needed when incompatible COMPONENT installed
1,2,CLASS HA wizard Configure Components step Task CONFIGURATION FILE HDFS always fail and user cannot proceed to next step
1,1,Typo in text label on Hosts page
1,2,Confirm hosts shows ntpd not running warning but it is running on host
0,2,Modify UI text for host cleanup
1,2,Reduce logs emitted to report heartbeats from agents
1,2,CONFIGURATION FILE of dynamic configs not showing modified values
1,2,When filtering on hosts the table column sizes shift should stay fixed
1,2,Reassign Master Wizard does not display folder and hosts on Manual commands page after browser reopening
1,2,Provide readonly view of repo options in COMPONENT Web
1,2,Incorrect host status when slave down
1,2,Restart indicators for services and hosts disappear after some time
1,2,Ganglia monitor started with second or third attempt on secure cluster
1,2,Background ops dialog checkbox UI cleanup
1,2,Remove EXCEPTION message printed to log for successful starts
1,2,CLASS Links widget has more button out of bounds and looks broken when there are multiple masters
1,2,MR jobs are hanging on a NUMBER cluster with default configuration
1,2,Add host wizard After successfully bootstrapping host next button is disabled
1,2,Provide configgroup support in addhost wizard
1,2,Uncaught exception in JS while navigating through services on Services page
1,2,Need better error log message when agent unable to reach server
0,2,COMPONENT should allow changing Ganglia cache location
1,2,During cluster install cannot go past NUMBER
1,2,Provide addremoverenameduplicate actions in CONFIGURATION FILE dialog
1,2,Do not store VARIABLE in DB Store it as dynamic info in memory that can be used to show on the UI
1,2,Add service if nothing to add
1,2,Remove Rename actions enabled for Default config group
1,2,Provide change configgroup action on host configs
1,2,Unable to close CONFIGURATION FILE dialog when only Default group present
1,2,Services sidebar for host configs needs vertical gap
1,2,Host configs page should properly order services
1,2,Error in saving host for newly created config group
1,2,Clicking on Settings link navigates to login page for a nonadmin user
1,2,JS Error in Add Host Wizard if we proceed with failed registered hosts
1,2,Add host fails after configuring NN HA with CLASS error
1,2,Unittests for User resource an all it is attributes
1,2,Duplicate configgroup action not duplicate configs
1,2,CLASS Heap metrics is not correct on COMPONENT console
1,2,UI incorrect behavior during upgrade
1,2,Background operations popup window CONFIGURATION FILE size should be fixed when narrowing down the browser
1,2,Incorrect restart required tooltip view
1,2,Background operations two scrollbars if width is lower then NUMBER
1,2,Restart indicator flags not showing up for HDP VERSION NUMBER stack services
1,2,HDFS Shortcircuit read config property is repeated
0,2,Modify messages from reassign master to move master
1,2,Security Wizard Service Configuration page is broken
1,2,Add Host wizard stuck on configuration step
1,2,Hovers stay after CONFIGURATION FILE dialog is closed
1,2,Adding host to multiple groups at the same time fails
1,2,Missing host message on cluster deploy
1,2,JS error when switching config groups in Hive Oozie service config pages
1,2,CLASS Master alerts are confusing in multimaster environment
1,2,VARIABLE changing inconsistently on hosts after adding CLASS
1,2,Services mysteriously disappear after Stack upgrade
1,2,Background operations window called from wizard does not react to Do not show this dialog flag
1,2,Config Groups Background popup show up needs to be integrated when restarting components
1,2,YARN and CLASS configs is not displayed
1,2,Resource providers are set with wrong stack version
1,2,Manage config group links needed in save configgroup confirmation
1,2,After making config changes wo saving prompt user if they try to navigate away
1,2,CLASS POST call should tolerate name reuse
1,2,Long host names are inconvenient for viewing in background operations popup
1,2,Add Service Wizard Customize Services configs are not displayed
1,2,Duplicate hosts after closing METHOD
1,2,CLASS max heap is not showing in HDP VERSION NUMBER stack
1,2,CLASS file for Hive should be VERSION NUMBER
1,2,SOURCE FILE quick links polls CONFIGURATION FILE every NUMBER
1,2,In installer behavior of actions in manage configgroups dialog different from CONFIGURATION FILE
1,2,Refactor templates and popups
1,2,Minor CONFIGURATION FILE dialog UI changes
1,2,Rename configgroup dialog should allow only description change also
1,2,Need to show CONFIGURATION FILE indicator on hosts page
1,2,COMPONENT should start automatically upon reboot
1,2,Add hosts if using Local Repository UI incorrectly says no
1,2,Installers host list does not show masters at top
1,2,HDFSZKFC relations in CLASS
1,2,Need tooltip showing error why local repo is bad
1,2,CLASS fails
1,2,Should not allow blank config group name
1,2,Manage Config Group link appears on host detail page and cannot dismiss it once opened
1,2,HA wizard not accessible after upgrade
1,2,Stale config indicator not shown when CONFIGURATION FILE WebHCat Ganglia Nagios CLASS
1,2,Review page does not have info about Repositories
1,2,Ability to restart a component
1,2,Service Config page shows a blank page after enabling security JS error
1,2,Fix UI Unit tests
1,2,YARN check execute fails on install
1,2,Fix versions of rpms in the stack to match the installed ones
1,2,Global configs are not sent to server
1,2,Misalignment of Filter combobox on installer when browser window is narrow
1,2,Minor UI cleanup remove doubleborders reduce text
1,2,Significant lag between host status update and slavemaster component startstop
0,2,Frontend History server should be managed as separate component
1,2,Empty content of review step in Add Host wizard
0,2,Mirroring page redesign
1,2,Padding for config override properties
1,2,When issuing CLASS of host components then predicate CONFIGURATION FILE does not work
1,2,CLASS components based on restart indicator floods request history and execution queue
