type,priority,summary
1,2,customize service page add service wizard offer to customize already instal oozie
1,2,write unnitest hdfs install script on number number
1,2,host table sort order arrow be close to respective column label
1,2,oozie test fail
1,2,actual configs not update after restart host component
1,2,add unittet hook in secure mode
1,2,falcon server can not be restart
1,2,alert component
1,2,value variable not change after add new zk server
1,2,tez dag ui not show due to change response
1,2,component test fail unable to delete last user
1,2,security wizard history server be different section mr service
1,2,restart indicator work incorrectly after add component
1,2,add service wizard throw js exception
1,2,varlibhadoophdfs location do not have x permission
1,2,class fail to start due to method be null
1,2,skip fail test
1,2,configuration file memory relate property service suffix to memory relate property service
1,2,do not automatically put host component in maintenance mode upon decommissioning maintenance mode recommissione
1,2,host table ui cleanup
1,2,allow falcon to be configure keytabsecurity custom param
1,2,do not show restart op on nonadmin user
1,2,navigation host page to class break occasionally
1,2,incorrect behavior ha wizard on second step
1,2,update falcon install script to recent change
1,2,component ddl mysql not create component database
1,2,nagios alert be not show on suse
1,2,avoid printing stacktrace state machine exception
1,2,license header be repeat in configuration file
1,2,service check do not work
1,2,slave component include restart command on host detail page action
1,2,ganglia alert after add number
1,2,change hive alert to move away hive metadata query to port check
1,2,after configure nnha nn process alert do not work
1,2,job popup message clicking continue to stay on page
1,2,during upgrade migrate decommission dn host list to new format
0,2,reduce loading time host warning popup
1,2,lose heartbeat on host but ganglia show heartbeat lose
1,2,hive service check fail during install wizard
1,2,secure start all service task get stick forever
1,2,number auth fail use number
1,2,configuration file default need to be update version number stack
1,2,start all service silently fail service be not startable
1,2,security wizard enable kerberos setup storm
1,2,retry failure after installation failure trigger start all service request
1,2,maintenance mode maintenance icon change on host detail page
