type,priority,summary
1,2,Security wizard: 'Create Principals and Keytabs' step doesn't save state after page refresh
1,1,Use correct case for YARN
1,2,UI optimization: constrain hostComponents model loading
1,2,Unit test for agents fail/hang at TestActionQueue and TestStackUpgrade.
1,2,switching to Configs tab causes Quick Links to disappear
1,2,'Services'  'Dashboard' 'Navigation errors
1,2,HDFS health status when HA config'd
1,2,When invalid jce policy file path is specified  ambari-server setup silently switches over to downloading the file from public repo
1,2,ambari-agent RPM claims ownership of /usr/sbin
1,2,wrong property name for https address of NN in hdfs-site.xml
1,2,Modify the config mappings in the upgrade script to reflect the latest
1,2,wrong path being set for JSVC_HOME on suse OS in hadoop-env.sh.
1,2,Deploy progress bar is not correct
1,1,The number of alerts in MapReduce item in menu gets out on the next line.
1,2,ambari-server setup silently fails when it cannot connect to the remote oracle host
1,2,Add hcat.bin to pig.properties for hcat integration
1,2,On 2.x stack  dfs.block.local-path-access.user should not be set in hdfs-site
1,2,YARN cluster should not have shared directories between yarn.nodemanager.local-dirs and yarn.nodemanager.log-dirs
1,2,Incorrect alert for NodeManager
1,2,'Assign Slaves and Clients' step. 'all | none' click error
1,2,When SSL is enabled on Hadoop JMX endpoints ResourceManager quick links become unavailable
1,2,Text of installation stage doesn't correspond to reality
1,2,When multiple MR2 Clients are installed  the label is a bit off
1,2,JavaScript errors during service tab changing
1,2,Status does not show up for newly added hosts
1,2,Remove RCO management logic at ambari-agent
1,2,HBase Master/RegionServer can no longer be started after reconfiguring HBase or HDFS with NameNode HA enabled
1,2,Hbase secure config properties in HDP-2.x stack revert back to non-secure values on reconfiguration
1,2,'Assign Slaves' step. Error with installed NodeManagers
1,2,Nagios doesn't start after upgrade [SLES11  1.3.2->2.0.6]
1,2,Incorrect status counters on cluster deploy
1,2,DB url isn't calculated automatically
1,2,Hadoop Core Health Check script needs to be included in Ambari HDP installations
1,2,skip 'Customize Services' step for services that can't be customized
1,2,Allow log4j properties to be applied via the API in Ambari for hadoop/oozie/hbase/hive/zookeeper/pig
1,2,NameNode HA wizard: Refreshing the wizard displays incorrect manual commands.
1,2,'Config' step refresh
1,2,Cleanup UI restart calculations using actual_configs
1,2,Reassign Master: Misc UI display fixes
1,2,Common storage for different wizards
1,2,Service reconfiguration fails for multiple services
1,2,os_type_check.sh for RHEL is too restrictive (Server vs Workstation)
0,2,Hosts: clarify which filter is in effect
1,2,Enable HA wizard loads after sign in
1,2,Ambari agent creates empty folder /var/ambari-agent
1,2,host actions UI changes based on new stop/start all and delete func
1,2,cleanup dialog for unable to delete host
1,2,LiveStatus of the component is not updated when username is changed
1,2,traceback when attempting to stop ambari-agent as non-root
1,2,HA cluster: some dashboard's widgets contain 'Null'  'NaN' values after services stop
1,2,Failed to start Hive Metastore (centos5.8  Stack 2.0)
1,2,Poll for host_components which have stale_configs
1,2,UI does not update active hbase master in display
1,2,Default value of 'Default virtual memory for a job's map-task' is not valid
1,2,Better error message needed when incompatible ambari-agents installed
1,2,NameNode HA wizard (Configure Components step): Task 'Reconfigure HDFS' always fail  and user cannot proceed to next step
1,1,Typo in text label on Hosts page
1,2,'Confirm hosts' shows 'ntpd not running' warning  but it's running on host
0,2,Modify UI text for host cleanup
1,2,Reduce logs emitted to report heartbeats from agents
1,2,Reconfigure of dynamic configs not showing modified values
1,2,When filtering on hosts  the table column sizes shift  should stay fixed.
1,2,Reassign Master Wizard does not display folder and hosts on 'Manual commands' page after browser reopening
1,2,Provide read-only view of repo options in Ambari Web
1,2,Incorrect host status when slave down
1,2,Restart indicators for services and hosts disappear after some time.
1,2,Ganglia monitor started with second or third attempt on secure cluster
1,2,Background ops dialog checkbox UI cleanup
1,2,Remove Exception message printed to log for successful starts
1,2,HBase Links widget has 'more' button out of bounds and looks broken when there are multiple masters
1,2,MR jobs are hanging on a 2-node cluster with default configuration
1,2,Add host wizard: After successfully bootstrapping host  'next' button is disabled
1,2,Provide config-group support in add-host wizard
1,2,'Uncaught exception' in JS while navigating through services on Services page
1,2,Need better error log message when agent unable to reach server
0,2,Ambari should allow changing Ganglia cache location
1,2,During cluster install cannot go past Step0
1,2,Provide add/remove/rename/duplicate actions in manage-config-groups dialog
1,2,Do not store disks_info in DB. Store it as dynamic info in memory that can be used to show on the UI.
1,2,'Add service' if nothing to add
1,2,Remove  Rename actions enabled for 'Default' config group
1,2,Provide change config-group action on host configs
1,2,Unable to close manage-config-groups dialog when only Default group present
1,2,Services sidebar for host configs needs vertical gap
1,2,Host configs page should properly order services
1,2,Error in saving host for newly created config group
1,2,Clicking on Settings link navigates to login page for a non-admin user.
1,2,JS Error in 'Add Host Wizard' if we proceed with failed registered hosts
1,2,Add host fails after configuring NN HA with JavaScript error
1,2,Unittests for User resource an all it's attributes
1,2,Duplicate config-group action not duplicate configs
1,2,ResourceManager Heap metrics is not correct on Ambari console
1,2,UI incorrect behavior during upgrade
1,2,Background operations popup window minimum size should be fixed when narrowing down the browser
1,2,Incorrect restart required tooltip view
1,2,Background operations: two scrollbars  if width is lower then 1450px
1,2,Restart indicator flags not showing up for HDP 1.3.x stack services
1,2,'HDFS Short-circuit read' config property is repeated
0,2,Modify messages from 'reassign master' to 'move master'
1,2,Security Wizard: Service Configuration page is broken
1,2,Add Host wizard stuck on configuration step
1,2,Hovers stay after manage-config-groups dialog is closed
1,2,Adding host to multiple groups at the same time fails
1,2,Missing host message on cluster deploy
1,2,JS error when switching config groups in Hive / Oozie service config pages
1,2,HBase Master alerts are confusing in multi-master environment
1,2,hbase.zookeeper.quorum changing inconsistently on hosts after adding ZookeeperServer
1,2,Services mysteriously disappear after Stack upgrade
1,2,Background operations window  called from wizard doesn't react to 'Do not show this dialog...' flag
1,2,Config Groups: Background popup show up needs to be integrated when restarting components
1,2,YARN and MapReduce2 configs is not displayed
1,2,Resource providers are set with wrong stack version.
1,2,Manage config group links needed in save config-group confirmation
1,2,After making config changes w/o saving  prompt user if they try to navigate away
1,2,Config-Group POST call should tolerate name reuse
1,2,Long host names are inconvenient for viewing in background operations popup
1,2,Add Service Wizard: Customize Services configs are not displayed.
1,2,Duplicate hosts after closing addServiceWizard
1,2,NameNode max heap is not showing in HDP 1.3.2 stack
1,2,HiveSchema file for Hive should be hive-schema-0.12.0.oracle.sql
1,2,Dashboard quick links polls desired_configs every 6s
1,2,In installer  behavior of actions in manage config-groups dialog different from reconfigure
1,2,Refactor templates and popups
1,2,Minor manage-config-group dialog UI changes
1,2,Rename config-group dialog should allow only description change also
1,2,Need to show stale-config indicator on hosts page
1,2,ambari-agent/server should start automatically upon reboot
1,2,Add hosts  if using Local Repository  UI incorrectly says 'no'
1,2,Installer's host list doesn't show masters at top
1,2,HDFS/ZKFC relations in EmberData
1,2,Need tooltip showing error why local repo is bad
1,2,TestHardware.test_fqdnDomainHostname() fails
1,2,Should not allow blank config group name
1,2,Manage Config Group link appears on host detail page (and cannot dismiss it once opened)
